wlan.sa,frame.time_relative,wlan.seq,wlan.ssid,frame.len
da:c0:5d:e8:71:e8,3674.133851467,838,,94
80:8c:97:be:72:fc,3684.189984345,1683,,251
80:8c:97:be:72:fc,3704.410698017,2170,,251
80:8c:97:be:72:fc,3704.412814065,2171,,251
80:8c:97:be:72:fc,3712.345195554,2359,,251
80:8c:97:be:72:fc,3712.347421697,2360,,251
da:c0:5d:e8:71:e8,3736.990170406,847,,94
da:c0:5d:e8:71:e8,3737.087342011,851,,94
da:c0:5d:e8:71:e8,3737.232818709,857,,94
80:8c:97:be:72:fc,3763.642793003,3577,,251
80:8c:97:be:72:fc,3764.377032463,3609,,251
da:c0:5d:e8:71:e8,3800.010060516,858,,94
da:c0:5d:e8:71:e8,3800.059126974,860,,94
da:c0:5d:e8:71:e8,3800.204531726,866,,94
da:c0:5d:e8:71:e8,3800.252726896,868,,94
f8:e6:1a:f1:d6:49,3828.111955857,2055,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,3828.113159072,2056,,157
f8:e6:1a:f1:d6:49,3828.132513054,2057,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,3828.133817718,2058,,157
