wlan.sa,frame.time_relative,wlan.seq,wlan.ssid,frame.len
f8:e6:1a:f1:d6:49,1344.298939215,917,,156
f8:e6:1a:f1:d6:49,1344.337971419,918,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,1344.339354976,919,,156
e0:d0:83:b4:1c:b1,1348.355888373,3242,,130
e0:d0:83:b4:1c:b1,1348.369622110,3243,,130
3c:a0:67:85:86:1b,1369.379161194,1004,,66
3c:a0:67:85:86:1b,1369.429519733,1005,,66
ea:49:58:53:89:71,1388.672739950,616,,94
ea:49:58:53:89:71,1388.721711223,618,,94
ea:49:58:53:89:71,1388.769864176,620,,94
ea:49:58:53:89:71,1388.794417897,621,,94
ea:49:58:53:89:71,1388.818070050,622,,94
ea:49:58:53:89:71,1388.915292158,626,,94
3c:a0:67:85:86:1b,1429.298355897,1026,,66
3c:a0:67:85:86:1b,1429.543772594,1032,,66
3c:a0:67:85:86:1b,1429.594072983,1033,,66
ea:49:58:53:89:71,1451.590378189,627,,94
ea:49:58:53:89:71,1451.614754446,628,,94
ea:49:58:53:89:71,1451.687452695,631,,94
ea:49:58:53:89:71,1451.735731113,633,,94
ea:49:58:53:89:71,1451.784730205,635,,94
ea:49:58:53:89:71,1451.832883549,637,,94
18:83:31:9b:75:ad,1461.726991943,9,,159
18:83:31:9b:75:ad,1461.984558627,18,,159
18:83:31:9b:75:ad,1462.004752089,19,,159
94:d7:71:fc:67:c9,1466.471666441,840,,166
94:d7:71:fc:67:c9,1466.519037590,841,,166
00:f4:6f:9e:c6:eb,1467.318445996,3,,149
00:f4:6f:9e:c6:eb,1467.382249049,6,,149
00:f4:6f:9e:c6:eb,1467.578595037,15,,149
18:83:31:9b:75:ad,1468.356272614,56,,159
ac:36:13:5b:00:45,1469.314956919,63,,159
ac:36:13:5b:00:45,1469.357543400,64,,159
00:f4:6f:9e:c6:eb,1472.050404597,79,,149
00:f4:6f:9e:c6:eb,1472.070297775,80,,149
00:f4:6f:9e:c6:eb,1472.250447642,89,,149
18:83:31:9b:75:ad,1472.913150886,102,,157
18:83:31:9b:75:ad,1472.933374878,103,,157
94:d7:71:fc:67:c9,1473.030318547,927,,166
94:d7:71:fc:67:c9,1473.057712541,928,,166
18:83:31:9b:75:ad,1473.490977472,131,,157
18:83:31:9b:75:ad,1473.511095299,132,,157
ac:36:13:5b:00:45,1473.940078897,120,,157
84:2e:27:6b:53:df,1475.609594661,1,U+zone,164
84:2e:27:6b:53:df,1475.611468580,2,U+zone_5G,167
84:2e:27:6b:53:df,1475.614859570,4,,158
84:2e:27:6b:53:df,1475.630091368,5,U+zone,164
84:2e:27:6b:53:df,1475.631571874,6,U+zone_5G,167
84:2e:27:6b:53:df,1475.633512578,7,5G_U+zone,167
84:2e:27:6b:53:df,1475.635275932,8,,158
84:2e:27:6b:53:df,1475.655553123,11,5G_U+zone,167
84:2e:27:6b:53:df,1476.053056922,85,U+zone,164
3c:a0:67:85:86:1b,1489.594706446,1057,,66
84:2e:27:6b:53:df,1490.395860109,428,U+zone,164
84:2e:27:6b:53:df,1490.397330517,429,U+zone_5G,167
84:2e:27:6b:53:df,1490.398816545,430,5G_U+zone,167
84:2e:27:6b:53:df,1490.400166038,431,,158
84:2e:27:6b:53:df,1490.416382812,432,U+zone,164
84:2e:27:6b:53:df,1490.417802603,433,U+zone_5G,167
84:2e:27:6b:53:df,1490.419225360,434,5G_U+zone,167
84:2e:27:6b:53:df,1490.420588334,435,,158
84:2e:27:6b:53:df,1490.436716188,436,U+zone,164
84:2e:27:6b:53:df,1490.438026545,437,U+zone_5G,167
84:2e:27:6b:53:df,1490.439430715,438,5G_U+zone,167
84:2e:27:6b:53:df,1490.440806092,439,,158
84:2e:27:6b:53:df,1490.457460332,440,U+zone,164
84:2e:27:6b:53:df,1490.458874740,441,U+zone_5G,167
84:2e:27:6b:53:df,1490.460272905,442,5G_U+zone,167
84:2e:27:6b:53:df,1490.461624574,443,,158
84:2e:27:6b:53:df,1490.477832041,444,U+zone,164
84:2e:27:6b:53:df,1490.479235303,445,U+zone_5G,167
84:2e:27:6b:53:df,1490.480667402,446,5G_U+zone,167
84:2e:27:6b:53:df,1490.481953213,447,,158
84:2e:27:6b:53:df,1490.497790330,448,U+zone,164
84:2e:27:6b:53:df,1490.499190911,449,U+zone_5G,167
84:2e:27:6b:53:df,1490.500607970,450,5G_U+zone,167
84:2e:27:6b:53:df,1490.502018374,451,,158
94:d7:71:fc:67:c9,1500.452055096,1029,,166
94:d7:71:fc:67:c9,1500.527462589,1032,,166
94:d7:71:fc:67:c9,1500.554794800,1033,,166
94:d7:71:fc:67:c9,1500.900559933,1046,,166
94:d7:71:fc:67:c9,1500.927851024,1047,,166
94:d7:71:fc:67:c9,1506.735134818,1136,,166
94:d7:71:fc:67:c9,1506.762418572,1137,,166
ea:49:58:53:89:71,1514.762545324,644,,94
ea:49:58:53:89:71,1514.786881828,645,,94
ea:49:58:53:89:71,1514.859641014,648,,94
84:2e:27:6b:53:df,1552.505955753,613,U+zone,164
84:2e:27:6b:53:df,1552.507288723,614,U+zone_5G,167
84:2e:27:6b:53:df,1552.508704394,615,5G_U+zone,167
84:2e:27:6b:53:df,1552.510101923,616,,158
84:2e:27:6b:53:df,1552.526395371,617,U+zone,164
84:2e:27:6b:53:df,1552.527753509,618,U+zone_5G,167
84:2e:27:6b:53:df,1552.529147533,619,5G_U+zone,167
84:2e:27:6b:53:df,1552.530502356,620,,158
84:2e:27:6b:53:df,1552.901763945,667,U+zone,164
84:2e:27:6b:53:df,1552.903133554,668,U+zone_5G,167
84:2e:27:6b:53:df,1552.904605991,669,5G_U+zone,167
84:2e:27:6b:53:df,1552.905952848,670,,158
84:2e:27:6b:53:df,1552.921418958,671,U+zone,164
84:2e:27:6b:53:df,1552.922832123,672,U+zone_5G,167
84:2e:27:6b:53:df,1552.992759280,679,,158
84:2e:27:6b:53:df,1553.011927283,682,5G_U+zone,167
84:2e:27:6b:53:df,1553.013234027,683,,158
84:2e:27:6b:53:df,1553.060155219,692,5G_U+zone,167
ea:49:58:53:89:71,1577.678264339,651,,94
ea:49:58:53:89:71,1577.726454031,653,,94
ea:49:58:53:89:71,1577.751033492,654,,94
ea:49:58:53:89:71,1577.774739651,655,,94
ea:49:58:53:89:71,1577.823697127,657,,94
ea:49:58:53:89:71,1577.871806349,659,,94
3c:a0:67:85:86:1b,1609.878801406,1113,,66
3c:a0:67:85:86:1b,1609.928963952,1114,,66
3c:a0:67:85:86:1b,1610.174524185,1120,,66
ea:49:58:53:89:71,1640.625189026,660,,94
ea:49:58:53:89:71,1640.674055471,662,,94
ea:49:58:53:89:71,1640.770575095,666,,94
ea:49:58:53:89:71,1640.797552065,667,,94
ea:49:58:53:89:71,1640.820768121,668,,94
f8:e6:1a:f1:d6:49,1666.733107020,944,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,1666.734310175,945,,156
f8:e6:1a:f1:d6:49,1666.773102475,946,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,1666.774394284,947,,156
3c:a0:67:85:86:1b,1669.432083963,1125,,66
3c:a0:67:85:86:1b,1669.525307408,1127,,66
da:b1:d0:f2:eb:aa,1703.673079289,671,,94
da:b1:d0:f2:eb:aa,1703.721944360,673,,94
da:b1:d0:f2:eb:aa,1703.770174927,675,,94
da:b1:d0:f2:eb:aa,1703.794626092,676,,94
da:b1:d0:f2:eb:aa,1703.818459108,677,,94
da:b1:d0:f2:eb:aa,1703.915580362,681,,94
3c:a0:67:85:86:1b,1729.688738197,1155,,66
3c:a0:67:85:86:1b,1730.311667162,1168,,66
da:b1:d0:f2:eb:aa,1766.668423452,685,,94
da:b1:d0:f2:eb:aa,1766.741140435,688,,94
da:b1:d0:f2:eb:aa,1766.790198518,690,,94
84:2e:27:6b:53:df,1771.250965269,1323,U+zone,164
3c:a0:67:85:86:1b,1789.382107034,1172,,66
3c:a0:67:85:86:1b,1790.005328429,1187,,66
da:b1:d0:f2:eb:aa,1829.701917702,696,,94
da:b1:d0:f2:eb:aa,1829.751020965,698,,94
da:b1:d0:f2:eb:aa,1829.823748036,701,,94
3c:a0:67:85:86:1b,1849.300767994,1196,,66
3c:a0:67:85:86:1b,1849.546128325,1202,,66
3c:a0:67:85:86:1b,1849.709843855,1206,,66
3c:a0:67:85:86:1b,1849.760142836,1207,,66
3c:a0:67:85:86:1b,1849.841988691,1209,,66
da:b1:d0:f2:eb:aa,1892.701937730,707,,94
da:b1:d0:f2:eb:aa,1892.751613486,709,,94
da:b1:d0:f2:eb:aa,1892.847401680,713,,94
da:b1:d0:f2:eb:aa,1892.871756246,714,,94
3c:a0:67:85:86:1b,1909.473903137,1223,,66
3c:a0:67:85:86:1b,1909.792944164,1231,,66
3c:a0:67:85:86:1b,1909.843141549,1232,,66
3c:a0:67:85:86:1b,1909.875173138,1233,,66
3c:a0:67:85:86:1b,1910.120268241,1239,,66
3c:a0:67:85:86:1b,1910.170674320,1240,,66
f8:e6:1a:f1:d6:49,1943.383043194,1000,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,1943.384363314,1001,,156
f8:e6:1a:f1:d6:49,1943.971187243,1028,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,1943.972489226,1029,,156
da:b1:d0:f2:eb:aa,1955.690959667,718,,94
da:b1:d0:f2:eb:aa,1955.739978004,720,,94
da:b1:d0:f2:eb:aa,1955.763678860,721,,94
da:b1:d0:f2:eb:aa,1955.788134279,722,,94
da:b1:d0:f2:eb:aa,1955.836379044,724,,94
3c:a0:67:85:86:1b,1969.875466871,1256,,66
2e:10:c0:4c:f6:26,2018.790436510,731,,94
2e:10:c0:4c:f6:26,2018.886888819,735,,94
3c:a0:67:85:86:1b,2029.466335104,1269,,66
3c:a0:67:85:86:1b,2029.516512043,1270,,66
84:2e:27:6b:53:df,2058.395411192,1700,U+zone,164
84:2e:27:6b:53:df,2058.396801073,1701,U+zone_5G,167
84:2e:27:6b:53:df,2058.398198607,1702,5G_U+zone,167
84:2e:27:6b:53:df,2058.399517088,1703,,158
84:2e:27:6b:53:df,2058.415763666,1704,U+zone,164
84:2e:27:6b:53:df,2058.417153262,1705,U+zone_5G,167
84:2e:27:6b:53:df,2058.418552299,1706,5G_U+zone,167
84:2e:27:6b:53:df,2058.419880769,1707,,158
84:2e:27:6b:53:df,2058.748812949,1746,U+zone,164
84:2e:27:6b:53:df,2058.750155371,1747,U+zone_5G,167
84:2e:27:6b:53:df,2058.751624482,1748,5G_U+zone,167
84:2e:27:6b:53:df,2058.752954876,1749,,158
a4:6c:f1:f8:4d:a4,2058.986830559,2476,T wifi zone_secure,143
a4:6c:f1:f8:4d:a4,2058.987967240,2477,T wifi zone,136
a4:6c:f1:f8:4d:a4,2058.988985057,2478,,125
a4:6c:f1:f8:4d:a4,2059.007555699,2479,T wifi zone_secure,143
a4:6c:f1:f8:4d:a4,2059.008676995,2480,T wifi zone,136
a4:6c:f1:f8:4d:a4,2059.009727457,2481,,125
2e:10:c0:4c:f6:26,2081.598398277,738,,94
2e:10:c0:4c:f6:26,2081.698532091,742,,94
2e:10:c0:4c:f6:26,2081.769865512,745,,94
2e:10:c0:4c:f6:26,2081.793679239,746,,94
3c:a0:67:85:86:1b,2090.252965681,1311,,66
3c:a0:67:85:86:1b,2090.303216436,1312,,66
2e:10:c0:4c:f6:26,2144.714995928,751,,94
2e:10:c0:4c:f6:26,2144.764022724,753,,94
2e:10:c0:4c:f6:26,2144.812147056,755,,94
3c:a0:67:85:86:1b,2149.384874412,1317,,66
3c:a0:67:85:86:1b,2149.957917656,1331,,66
3c:a0:67:85:86:1b,2150.008204699,1332,,66
3c:a0:67:85:86:1b,2153.100889305,1337,,66
2e:10:c0:4c:f6:26,2207.653722372,760,,94
2e:10:c0:4c:f6:26,2207.702019372,762,,94
2e:10:c0:4c:f6:26,2207.751031828,764,,94
2e:10:c0:4c:f6:26,2207.799166671,766,,94
2e:10:c0:4c:f6:26,2207.847435612,768,,94
2e:10:c0:4c:f6:26,2207.874043910,769,,94
3c:a0:67:85:86:1b,2210.039597677,1356,,66
3c:a0:67:85:86:1b,2210.089954597,1357,,66
3c:a0:67:85:86:1b,2269.795203241,1374,,66
3c:a0:67:85:86:1b,2269.845425229,1375,,66
3c:a0:67:85:86:1b,2270.040666345,1380,,66
3c:a0:67:85:86:1b,2270.122652193,1382,,66
3c:a0:67:85:86:1b,2270.172875054,1383,,66
2e:10:c0:4c:f6:26,2270.638459158,772,,94
2e:10:c0:4c:f6:26,2270.686602553,774,,94
2e:10:c0:4c:f6:26,2270.711059546,775,,94
2e:10:c0:4c:f6:26,2270.759331439,777,,94
2e:10:c0:4c:f6:26,2270.807495392,779,,94
94:d7:71:fc:67:c9,2276.073865687,2365,,166
94:d7:71:fc:67:c9,2276.100940137,2366,,166
18:83:31:9b:75:ad,2295.356244535,17,,159
18:83:31:9b:75:ad,2295.376350606,18,,159
ac:36:13:5b:00:45,2296.138990834,19,,159
00:f4:6f:9e:c6:eb,2297.413734820,1,,149
00:f4:6f:9e:c6:eb,2297.433682299,2,,149
00:f4:6f:9e:c6:eb,2297.673930033,13,,149
00:f4:6f:9e:c6:eb,2297.694386457,14,,149
94:d7:71:fc:67:c9,2297.775480961,2483,,166
00:f4:6f:9e:c6:eb,2297.932239718,25,,149
00:f4:6f:9e:c6:eb,2297.952619491,26,,149
ac:36:13:5b:00:45,2298.574340675,47,,159
ac:36:13:5b:00:45,2298.614659748,48,,159
ac:36:13:5b:00:45,2299.070019112,59,,159
ac:36:13:5b:00:45,2299.110262765,60,,159
00:f4:6f:9e:c6:eb,2302.043723338,74,,149
00:f4:6f:9e:c6:eb,2302.064364124,75,,149
94:d7:71:fc:67:c9,2302.435450195,2521,,166
94:d7:71:fc:67:c9,2302.462828172,2522,,166
94:d7:71:fc:67:c9,2302.939548576,2540,,166
84:2e:27:6b:53:df,2302.965146816,3,5G_U+zone,167
94:d7:71:fc:67:c9,2302.967055491,2541,,166
84:2e:27:6b:53:df,2302.981887892,5,U+zone,164
84:2e:27:6b:53:df,2302.986532999,8,,158
84:2e:27:6b:53:df,2303.067248327,22,U+zone_5G,167
84:2e:27:6b:53:df,2303.088859844,25,U+zone,164
84:2e:27:6b:53:df,2303.090572825,26,U+zone_5G,167
84:2e:27:6b:53:df,2303.092322897,27,5G_U+zone,167
84:2e:27:6b:53:df,2303.093641996,28,,158
84:2e:27:6b:53:df,2303.299952416,59,U+zone,164
84:2e:27:6b:53:df,2303.301273248,60,U+zone_5G,167
84:2e:27:6b:53:df,2303.302659611,61,5G_U+zone,167
84:2e:27:6b:53:df,2303.361885959,71,U+zone,164
84:2e:27:6b:53:df,2303.363284435,72,U+zone_5G,167
84:2e:27:6b:53:df,2303.708165715,108,carlynne,166
84:2e:27:6b:53:df,2311.246247765,178,U+zone,164
84:2e:27:6b:53:df,2311.247642312,179,U+zone_5G,167
84:2e:27:6b:53:df,2311.249028685,180,5G_U+zone,167
84:2e:27:6b:53:df,2311.250361515,181,,158
94:d7:71:fc:67:c9,2330.928562306,2676,,166
94:d7:71:fc:67:c9,2330.955866417,2677,,166
94:d7:71:fc:67:c9,2331.403959919,2694,,166
8a:68:c3:76:aa:e8,2333.701955753,783,,94
8a:68:c3:76:aa:e8,2333.725617043,784,,94
8a:68:c3:76:aa:e8,2333.750048036,785,,94
8a:68:c3:76:aa:e8,2333.774617228,786,,94
8a:68:c3:76:aa:e8,2333.798283196,787,,94
8a:68:c3:76:aa:e8,2333.870965070,790,,94
8a:68:c3:76:aa:e8,2333.895464682,791,,94
94:d7:71:fc:67:c9,2336.605199841,2758,,166
94:d7:71:fc:67:c9,2336.632528514,2759,,166
94:d7:71:fc:67:c9,2336.660725238,2760,,166
94:d7:71:fc:67:c9,2336.688028948,2761,,166
94:d7:71:fc:67:c9,2337.264029480,2783,,166
94:d7:71:fc:67:c9,2348.769823761,2874,,166
94:d7:71:fc:67:c9,2348.825398726,2876,,166
94:d7:71:fc:67:c9,2348.852692168,2877,,166
84:2e:27:6b:53:df,2371.701896843,628,U+zone,164
84:2e:27:6b:53:df,2371.703290849,629,U+zone_5G,167
84:2e:27:6b:53:df,2371.704687426,630,5G_U+zone,167
84:2e:27:6b:53:df,2371.705994000,631,,158
3c:a0:67:85:86:1b,2389.436748994,1411,,66
8a:68:c3:76:aa:e8,2396.651461864,794,,94
8a:68:c3:76:aa:e8,2396.701894854,796,,94
8a:68:c3:76:aa:e8,2396.796882138,800,,94
84:2e:27:6b:53:df,2435.305321220,833,U+zone,164
84:2e:27:6b:53:df,2435.306601638,834,U+zone_5G,167
84:2e:27:6b:53:df,2435.308001583,835,5G_U+zone,167
84:2e:27:6b:53:df,2435.309394260,836,,158
84:2e:27:6b:53:df,2435.325650586,837,U+zone,164
84:2e:27:6b:53:df,2435.327044181,838,U+zone_5G,167
84:2e:27:6b:53:df,2435.328420932,839,5G_U+zone,167
84:2e:27:6b:53:df,2435.329713473,840,,158
84:2e:27:6b:53:df,2435.700513303,887,U+zone,164
84:2e:27:6b:53:df,2435.701896974,888,U+zone_5G,167
84:2e:27:6b:53:df,2435.703289038,889,5G_U+zone,167
84:2e:27:6b:53:df,2435.704616122,890,,158
84:2e:27:6b:53:df,2435.720747105,891,U+zone,164
84:2e:27:6b:53:df,2435.722148386,892,U+zone_5G,167
84:2e:27:6b:53:df,2435.723539813,893,5G_U+zone,167
84:2e:27:6b:53:df,2435.724834745,894,,158
84:2e:27:6b:53:df,2435.808027558,900,U+zone,164
3c:a0:67:85:86:1b,2449.305083379,1433,,66
3c:a0:67:85:86:1b,2449.355226499,1434,,66
3c:a0:67:85:86:1b,2449.621200850,1440,,66
8a:68:c3:76:aa:e8,2459.632594467,803,,94
8a:68:c3:76:aa:e8,2459.681530790,805,,94
8a:68:c3:76:aa:e8,2459.705244526,806,,94
8a:68:c3:76:aa:e8,2459.729675438,807,,94
8a:68:c3:76:aa:e8,2459.754247858,808,,94
8a:68:c3:76:aa:e8,2459.777934421,809,,94
8a:68:c3:76:aa:e8,2459.826947200,811,,94
8a:68:c3:76:aa:e8,2459.850538408,812,,94
8a:68:c3:76:aa:e8,2459.875096149,813,,94
3c:a0:67:85:86:1b,2509.963955500,1472,,66
8a:68:c3:76:aa:e8,2522.629490187,814,,94
8a:68:c3:76:aa:e8,2522.678489790,816,,94
8a:68:c3:76:aa:e8,2522.726500549,818,,94
8a:68:c3:76:aa:e8,2522.823842032,822,,94
8a:68:c3:76:aa:e8,2522.871975057,824,,94
3c:a0:67:85:86:1b,2570.043242071,1496,,66
3c:a0:67:85:86:1b,2570.091988430,1497,,66
8a:68:c3:76:aa:e8,2585.603976253,825,,94
8a:68:c3:76:aa:e8,2585.652889924,827,,94
8a:68:c3:76:aa:e8,2585.701060186,829,,94
8a:68:c3:76:aa:e8,2585.725626011,830,,94
8a:68:c3:76:aa:e8,2585.749217865,831,,94
8a:68:c3:76:aa:e8,2585.798351949,833,,94
8a:68:c3:76:aa:e8,2585.846436824,835,,94
aa:dc:45:62:3c:15,2648.676893085,836,,94
aa:dc:45:62:3c:15,2648.773937316,840,,94
aa:dc:45:62:3c:15,2648.822311820,842,,94
aa:dc:45:62:3c:15,2648.871316120,844,,94
aa:dc:45:62:3c:15,2648.919472746,846,,94
aa:dc:45:62:3c:15,2711.666384130,849,,94
aa:dc:45:62:3c:15,2711.714504548,851,,94
aa:dc:45:62:3c:15,2711.762789746,853,,94
aa:dc:45:62:3c:15,2711.812082773,855,,94
aa:dc:45:62:3c:15,2711.860686918,857,,94
3c:a0:67:85:86:1b,2749.438843112,1553,,66
3c:a0:67:85:86:1b,2749.520748028,1555,,66
aa:dc:45:62:3c:15,2774.681679407,860,,94
aa:dc:45:62:3c:15,2774.729879814,862,,94
aa:dc:45:62:3c:15,2774.778071962,864,,94
aa:dc:45:62:3c:15,2774.875294049,868,,94
3c:a0:67:85:86:1b,2809.306815170,1573,,66
3c:a0:67:85:86:1b,2809.552266050,1579,,66
aa:dc:45:62:3c:15,2837.645918129,870,,94
aa:dc:45:62:3c:15,2837.670544010,871,,94
aa:dc:45:62:3c:15,2837.718673002,873,,94
aa:dc:45:62:3c:15,2837.815966399,877,,94
f8:e6:1a:f1:d6:49,2843.255564418,1138,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,2843.256876254,1139,,156
f8:e6:1a:f1:d6:49,2843.295929998,1140,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,2843.297127295,1141,,156
f8:e6:1a:f1:d6:49,2843.760316886,1162,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,2843.761718896,1163,,156
ac:36:13:5b:00:45,2844.194301665,5,,159
ac:36:13:5b:00:45,2844.452700506,17,,159
ac:36:13:5b:00:45,2844.472700522,18,,159
00:f4:6f:9e:c6:eb,2846.371376345,1,,149
94:d7:71:fc:67:c9,2846.454349976,3571,,166
00:f4:6f:9e:c6:eb,2846.634378693,13,,149
00:f4:6f:9e:c6:eb,2846.655245787,14,,149
00:f4:6f:9e:c6:eb,2846.893183067,25,,149
00:f4:6f:9e:c6:eb,2846.913384106,26,,149
18:83:31:9b:75:ad,2847.031305038,45,,159
18:83:31:9b:75:ad,2847.071209042,46,,159
00:f4:6f:9e:c6:eb,2850.687633932,57,,149
00:f4:6f:9e:c6:eb,2851.075234008,73,,149
00:f4:6f:9e:c6:eb,2851.095723594,74,,149
00:f4:6f:9e:c6:eb,2851.250330660,82,,149
18:83:31:9b:75:ad,2851.984274109,100,,157
18:83:31:9b:75:ad,2852.162606778,109,,157
18:83:31:9b:75:ad,2852.182526718,110,,157
94:d7:71:fc:67:c9,2852.407152647,3640,,166
94:d7:71:fc:67:c9,2852.435689612,3641,,166
ac:36:13:5b:00:45,2852.827776585,105,,157
84:2e:27:6b:53:df,2852.907082056,53,U+zone,164
84:2e:27:6b:53:df,2853.015733821,74,U+zone_5G,167
84:2e:27:6b:53:df,2853.037974278,78,U+zone_5G,167
84:2e:27:6b:53:df,2853.041275345,80,,158
84:2e:27:6b:53:df,2853.056201136,81,U+zone,164
84:2e:27:6b:53:df,2853.057603251,82,U+zone_5G,167
84:2e:27:6b:53:df,2853.059307739,83,5G_U+zone,167
84:2e:27:6b:53:df,2853.061080545,84,,158
ac:36:13:5b:00:45,2853.383884139,130,,157
ac:36:13:5b:00:45,2853.404192988,131,,157
84:2e:27:6b:53:df,2859.529781716,211,U+zone,164
84:2e:27:6b:53:df,2859.531094414,212,U+zone_5G,167
84:2e:27:6b:53:df,2859.532486130,213,5G_U+zone,167
84:2e:27:6b:53:df,2859.533832160,214,,158
84:2e:27:6b:53:df,2859.549760903,215,U+zone,164
84:2e:27:6b:53:df,2859.551281066,216,U+zone_5G,167
84:2e:27:6b:53:df,2859.552689425,217,5G_U+zone,167
84:2e:27:6b:53:df,2859.553948980,218,,158
84:2e:27:6b:53:df,2859.939736323,266,U+zone,164
84:2e:27:6b:53:df,2859.941134133,267,U+zone_5G,167
84:2e:27:6b:53:df,2859.942564678,268,5G_U+zone,167
84:2e:27:6b:53:df,2859.943907796,269,,158
84:2e:27:6b:53:df,2859.949088707,270,U+zone,164
84:2e:27:6b:53:df,2859.950485935,271,U+zone_5G,167
84:2e:27:6b:53:df,2859.951939514,272,5G_U+zone,167
84:2e:27:6b:53:df,2859.953282211,273,,158
84:2e:27:6b:53:df,2860.126412184,298,5G_U+zone,167
f8:e6:1a:f1:d6:49,2868.105195491,1206,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,2868.106485367,1207,,156
f8:e6:1a:f1:d6:49,2868.145954691,1208,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,2868.147244861,1209,,156
3c:a0:67:85:86:1b,2869.848673527,1609,,66
3c:a0:67:85:86:1b,2872.098040492,1618,,66
94:d7:71:fc:67:c9,2883.968834582,3790,,166
94:d7:71:fc:67:c9,2883.996217590,3791,,166
94:d7:71:fc:67:c9,2889.229691018,3858,,166
94:d7:71:fc:67:c9,2889.257070473,3859,,166
94:d7:71:fc:67:c9,2895.543457819,3967,,166
94:d7:71:fc:67:c9,2895.570855996,3968,,166
aa:dc:45:62:3c:15,2900.702318818,883,,94
aa:dc:45:62:3c:15,2900.824129787,888,,94
aa:dc:45:62:3c:15,2900.872281011,890,,94
3c:a0:67:85:86:1b,2931.264204549,1644,,66
3c:a0:67:85:86:1b,2931.314566195,1645,,66
c2:a3:2c:f3:1f:98,2963.721931154,893,,94
c2:a3:2c:f3:1f:98,2963.745645651,894,,94
c2:a3:2c:f3:1f:98,2963.794641486,896,,94
c2:a3:2c:f3:1f:98,2963.818345084,897,,94
c2:a3:2c:f3:1f:98,2963.867345705,899,,94
c2:a3:2c:f3:1f:98,2963.891043413,900,,94
c2:a3:2c:f3:1f:98,2963.915383992,901,,94
3c:a0:67:85:86:1b,2989.880941125,1660,,66
3c:a0:67:85:86:1b,2989.931169372,1661,,66
c2:a3:2c:f3:1f:98,3026.630689060,903,,94
c2:a3:2c:f3:1f:98,3026.752360658,908,,94
c2:a3:2c:f3:1f:98,3026.776586763,909,,94
c2:a3:2c:f3:1f:98,3026.825783021,911,,94
3c:a0:67:85:86:1b,3049.471457633,1674,,66
3c:a0:67:85:86:1b,3049.521666275,1675,,66
c2:a3:2c:f3:1f:98,3089.653398166,914,,94
c2:a3:2c:f3:1f:98,3089.701685038,916,,94
c2:a3:2c:f3:1f:98,3089.798827867,920,,94
c2:a3:2c:f3:1f:98,3089.847102150,922,,94
3c:a0:67:85:86:1b,3109.636982939,1702,,66
f8:e6:1a:f1:d6:49,3143.810977864,1234,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,3143.812319644,1235,,156
f8:e6:1a:f1:d6:49,3143.851273218,1236,T wifi zone_secure,174
f8:e6:1a:f1:d6:49,3143.852482926,1237,,156
c2:a3:2c:f3:1f:98,3152.705653399,927,,94
c2:a3:2c:f3:1f:98,3152.754567245,929,,94
c2:a3:2c:f3:1f:98,3152.802838360,931,,94
c2:a3:2c:f3:1f:98,3152.851120677,933,,94
3c:a0:67:85:86:1b,3169.390539890,1720,,66
3c:a0:67:85:86:1b,3169.440761938,1721,,66
3c:a0:67:85:86:1b,3169.931832023,1733,,66
3c:a0:67:85:86:1b,3170.013730900,1735,,66
c2:a3:2c:f3:1f:98,3215.656686417,936,,94
c2:a3:2c:f3:1f:98,3215.704963176,938,,94
c2:a3:2c:f3:1f:98,3215.802047866,942,,94
c2:a3:2c:f3:1f:98,3215.850380413,944,,94
3c:a0:67:85:86:1b,3229.800648146,1754,,66
c2:57:1c:fa:d3:0c,3278.632478762,946,,94
c2:57:1c:fa:d3:0c,3278.705117239,949,,94
c2:57:1c:fa:d3:0c,3278.754180931,951,,94
c2:57:1c:fa:d3:0c,3278.850594199,955,,94
c2:57:1c:fa:d3:0c,3278.875024104,956,,94
3c:a0:67:85:86:1b,3289.850664398,1780,,66
3c:a0:67:85:86:1b,3290.127958061,1787,,66
3c:a0:67:85:86:1b,3290.178205163,1788,,66
3c:a0:67:85:86:1b,3291.316787867,1791,,66
3c:a0:67:85:86:1b,3349.474023672,1796,,66
3c:a0:67:85:86:1b,3349.883393282,1806,,66
3c:a0:67:85:86:1b,3349.933648176,1807,,66
3c:a0:67:85:86:1b,3409.478514888,1818,,66
3c:a0:67:85:86:1b,3409.523875433,1819,,66
94:d7:71:fc:67:c9,3466.015434916,741,,166
18:83:31:9b:75:ad,3466.330753235,67,,159
18:83:31:9b:75:ad,3466.370076251,68,,159
ac:36:13:5b:00:45,3468.075972772,79,,157
84:2e:27:6b:53:df,3468.308871390,16,,158
84:2e:27:6b:53:df,3468.475893090,47,5G_U+zone,167
84:2e:27:6b:53:df,3468.689764215,88,,158
3c:a0:67:85:86:1b,3469.474522272,1842,,66
