88:9f:6f:5c:4b:4e,1430.2204228629998,172794,NaN,106
88:9f:6f:5c:4b:4e,1430.22571784,172798,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,1430.260480015,172799,NaN,106
88:9f:6f:5c:4b:4e,1430.2615116279999,172800,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,1430.262522402,172801,KT WiFi,106
88:9f:6f:5c:4b:4e,1430.264102192,172802,ollehWiFi,106
88:9f:6f:5c:4b:4e,1430.2658929729998,172803,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,1430.290271427,172804,NaN,106
88:9f:6f:5c:4b:4e,1430.291179079,172805,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,1430.2931914570001,172807,ollehWiFi,106
88:9f:6f:5c:4b:4e,1430.2943367829998,172808,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,1485.419691257,181386,NaN,106
88:9f:6f:5c:4b:4e,1485.4216966889999,181388,KT WiFi,106
88:9f:6f:5c:4b:4e,1485.423925889,181390,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,1485.7175513529999,181431,NaN,106
88:9f:6f:5c:4b:4e,1485.718571916,181432,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,1485.71967554,181433,KT WiFi,106
88:9f:6f:5c:4b:4e,1485.720675084,181434,ollehWiFi,106
88:9f:6f:5c:4b:4e,1485.72175756,181435,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,1485.739722604,181436,NaN,106
88:9f:6f:5c:4b:4e,1485.740692499,181437,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,1485.741697826,181438,KT WiFi,106
88:9f:6f:5c:4b:4e,1485.7427936079998,181439,ollehWiFi,106
88:9f:6f:5c:4b:4e,1485.743940607,181440,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,1557.069243773,190023,NaN,106
88:9f:6f:5c:4b:4e,1557.070339204,190024,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,1557.071365053,190025,KT WiFi,106
88:9f:6f:5c:4b:4e,1557.072416512,190026,ollehWiFi,106
88:9f:6f:5c:4b:4e,1557.100617862,190028,NaN,106
88:9f:6f:5c:4b:4e,1557.101699285,190029,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,1557.1026660779999,190030,KT WiFi,106
88:9f:6f:5c:4b:4e,1557.150364666,190034,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,1557.409035952,190073,NaN,106
88:9f:6f:5c:4b:4e,1557.4121631760001,190076,ollehWiFi,106
88:9f:6f:5c:4b:4e,1565.14254935,190270,KT WiFi,106
88:9f:6f:5c:4b:4e,1565.4177064679998,190313,NaN,106
88:9f:6f:5c:4b:4e,1565.4187965610001,190314,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,1565.419818582,190315,KT WiFi,106
88:9f:6f:5c:4b:4e,1565.420852149,190316,ollehWiFi,106
88:9f:6f:5c:4b:4e,1565.421991401,190317,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,1565.4405951,190318,NaN,106
88:9f:6f:5c:4b:4e,1565.441634391,190319,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,1565.442670745,190320,KT WiFi,106
88:9f:6f:5c:4b:4e,1565.443619526,190321,ollehWiFi,106
88:9f:6f:5c:4b:4e,1565.44474458,190322,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,1614.010994525,199047,NaN,106
88:9f:6f:5c:4b:4e,1614.0418979610001,199048,NaN,106
88:9f:6f:5c:4b:4e,1614.381891816,199059,NaN,106
88:9f:6f:5c:4b:4e,1637.721707624,207298,NaN,106
88:9f:6f:5c:4b:4e,1637.80342324,207299,NaN,106
88:9f:6f:5c:4b:4e,1637.804284415,207300,NaN,106
